ticker,fy,filed,ni,equity,cfo,assets,assets_cur,liab_cur,ltd,revenue,gross,shares
PKE,2015,2015-05-15,16961000.0,200543000.0,19334000.0,377093000.0,311240000.0,24243000.0,94000000.0,,50550000.0,20823000.0
PKE,2016,2016-05-13,-42329000.0,181599000.0,30382000.0,350682000.0,313259000.0,29724000.0,84000000.0,,48100000.0,20849000.0
PKE,2017,2017-05-12,20043000.0,180867000.0,,314777000.0,272185000.0,16678000.0,72000000.0,,48953000.0,20986000.0
PKE,2018,2018-05-11,18029000.0,182826000.0,13948000.0,308578000.0,269130000.0,14123000.0,68500000.0,145855000.0,42752000.0,20352000.0
PKE,2019,2019-05-20,9283000.0,135261000.0,13167000.0,170146000.0,141268000.0,12227000.0,,,8299000.0,20239000.0
PKE,2020,2020-05-14,20595000.0,159011000.0,3341000.0,188851000.0,167933000.0,11155000.0,,,11288000.0,20267000.0
PKE,2021,2021-05-14,113545000.0,141675000.0,7543000.0,171786000.0,145194000.0,8707000.0,,,16184000.0,20385000.0
PKE,2022,2022-05-12,9552000.0,135941000.0,5218000.0,163512000.0,132341000.0,7993000.0,,,18673000.0,20595000.0
PKE,2023,2023-05-12,4864000.0,135632000.0,13012000.0,160887000.0,126439000.0,6292000.0,,,13191000.0,20478.0
PKE,2024,2024-06-11,8464000.0,115934000.0,8201000.0,159333000.0,125041000.0,28586000.0,,,17917000.0,20551000.0
PKE,2025,2025-05-30,10731000.0,112914000.0,6491000.0,132309000.0,98845000.0,9658000.0,,,16473000.0,20509000.0
PKE,2026,2026-05-29,7473000.0,107154000.0,4408000.0,122108000.0,90294000.0,9261000.0,,,16534000.0,20393000.0
PLTR,2020,2021-02-26,-580027000.0,-1501562000.0,-39012000.0,1594025000.0,1214153000.0,728598000.0,396065000.0,595409000.0,430008000.0,544014393.0
PLTR,2021,2022-02-24,-579646000.0,-1751428000.0,-165215000.0,2690504000.0,2257429000.0,603823000.0,197977000.0,742555000.0,500182000.0,576959000.0
PLTR,2022,2023-02-21,-1166391000.0,-1980642000.0,-296608000.0,3247450000.0,2863250000.0,660061000.0,,1092673000.0,740126000.0,979330000.0
PLTR,2023,2024-02-20,-520379000.0,2565326000.0,333851000.0,3461239000.0,3041577000.0,587941000.0,,1541889000.0,1202485000.0,1923617000.0
PLTR,2024,2025-02-18,-373705000.0,3475561000.0,223737000.0,4522425000.0,4138618000.0,746018000.0,,1905871000.0,1497322000.0,2063793000.0
PLTR,2025,2026-02-17,209825000.0,5003275000.0,712183000.0,6340884000.0,5934289000.0,996018000.0,,2225012000.0,1793907000.0,2297927000.0
QBTS,2022,2023-04-18,-10019000.0,-103868000.0,-29287000.0,32610000.0,19158000.0,10295000.0,12233000.0,5160000.0,4245000.0,127161731.0
QBTS,2023,2024-03-29,-53702000.0,-18356000.0,-45226000.0,26947000.0,13925000.0,16040000.0,31168000.0,7173000.0,4250000.0,119647777.0
QBTS,2024,2025-03-14,-82715000.0,-29463000.0,-60649000.0,59356000.0,47046000.0,11250000.0,63850000.0,8758000.0,4622000.0,137993736.0
QBTS,2025,2026-02-26,-143879000.0,-24481000.0,-42643000.0,199853000.0,185040000.0,30145000.0,30128000.0,8827000.0,5563000.0,192129049.0
QCOM,2009,2009-11-05,3303000000.0,13406000000.0,3811000000.0,24712000000.0,11872000000.0,2440000000.0,,8871000000.0,,1693000000.0
QCOM,2010,2010-11-03,3160000000.0,15835000000.0,3558000000.0,24712000000.0,12570000000.0,2813000000.0,,11142000000.0,,1660000000.0
QCOM,2011,2011-11-02,1592000000.0,20858000000.0,7172000000.0,27445000000.0,12133000000.0,5468000000.0,,10387000000.0,,1673000000.0
QCOM,2012,2012-11-07,3247000000.0,26951000000.0,4076000000.0,30572000000.0,14293000000.0,5289000000.0,,10982000000.0,,1658000000.0
QCOM,2013,2013-11-06,4260000000.0,33523000000.0,4900000000.0,36422000000.0,15645000000.0,5302000000.0,,14957000000.0,,1691000000.0
QCOM,2014,2014-11-05,6109000000.0,36088000000.0,5998000000.0,43012000000.0,19555000000.0,5213000000.0,,19121000000.0,,1741000000.0
QCOM,2015,2015-11-04,6853000000.0,39169000000.0,8778000000.0,45516000000.0,22413000000.0,6013000000.0,,24866000000.0,,1754000000.0
QCOM,2016,2016-11-02,7967000000.0,31421000000.0,8887000000.0,48574000000.0,22099000000.0,6100000000.0,,26487000000.0,,1714000000.0
QCOM,2017,2017-11-01,5271000000.0,31778000000.0,5506000000.0,50796000000.0,22981000000.0,7311000000.0,,25281000000.0,,1639000000.0
QCOM,2018,2018-11-07,5705000000.0,,7632000000.0,52359000000.0,43593000000.0,10907000000.0,,23554000000.0,,1498000000.0
QCOM,2019,2019-11-06,2445000000.0,30725000000.0,5001000000.0,65498000000.0,17384000000.0,11389000000.0,15365000000.0,22258000000.0,,1490000000.0
QCOM,2020,2020-11-04,-4964000000.0,,3908000000.0,32718000000.0,16765000000.0,8935000000.0,13437000000.0,22611000000.0,,1463000000.0
QCOM,2021,2021-11-03,4386000000.0,,7286000000.0,35594000000.0,18519000000.0,8672000000.0,15226000000.0,24273000000.0,,1220000000.0
QCOM,2022,2022-11-02,5198000000.0,,5814000000.0,41240000000.0,20075000000.0,11951000000.0,13701000000.0,23531000000.0,,1149000000.0
QCOM,2023,2023-11-01,9043000000.0,,10536000000.0,49014000000.0,20724000000.0,11866000000.0,13537000000.0,33566000000.0,,1149000000.0
QCOM,2024,2024-11-06,12936000000.0,,9096000000.0,51040000000.0,22464000000.0,9628000000.0,14484000000.0,44200000000.0,,1137000000.0
QCOM,2025,2025-11-05,7232000000.0,,11299000000.0,55154000000.0,25231000000.0,10504000000.0,13270000000.0,35820000000.0,,1126000000.0
RBLX,2021,2022-02-25,-70968000.0,-252388000.0,99185000.0,1847800000.0,1424131000.0,1228546000.0,0.0,508393000.0,,163051000.0
RBLX,2022,2023-02-28,-253254000.0,584817000.0,524340000.0,4560596000.0,3749765000.0,2167092000.0,987723000.0,923885000.0,,182108000.0
RBLX,2023,2024-02-21,-491651000.0,306026000.0,659109000.0,5375487000.0,3838604000.0,2480835000.0,988984000.0,,,505858000.0
RBLX,2024,2025-02-18,-924366000.0,76290000.0,369296000.0,6168078000.0,3275413000.0,3052366000.0,1005000000.0,,,595559000.0
RBLX,2025,2026-02-11,-1151946000.0,221446000.0,458180000.0,7175003000.0,3728030000.0,3663208000.0,1006371000.0,,,616445000.0
RDDT,2024,2025-02-13,-158550000.0,-286013000.0,-94021000.0,1596467000.0,1479687000.0,133570000.0,,666701000.0,,57251112.0
RDDT,2025,2026-02-06,-90824000.0,-379064000.0,-75114000.0,2336595000.0,2223401000.0,176024000.0,,804029000.0,,59138086.0
RGTI,2022,2023-03-27,-38241000.0,-35425000.0,-29044000.0,46428000.0,18072000.0,7567000.0,,8196000.0,6573000.0,23337127.0
RGTI,2023,2024-03-14,-71521000.0,-71528000.0,-62689000.0,203442000.0,154467000.0,21752000.0,20635000.0,,10229000.0,102301000.0
RGTI,2024,2025-03-07,-75107000.0,150224000.0,-50579000.0,159913000.0,107667000.0,29052000.0,9894000.0,,9208000.0,131977000.0
RGTI,2025,2026-03-04,-200988000.0,109588000.0,-50627000.0,284787000.0,206758000.0,11867000.0,,,5697000.0,184666000.0
RKLB,2022,2023-03-07,-55005000.0,-118529000.0,-27757000.0,980847000.0,774764000.0,96307000.0,97297000.0,35160000.0,-11817000.0,75414888.0
RKLB,2023,2024-02-28,-117320000.0,-166708000.0,-71791000.0,989123000.0,662294000.0,162940000.0,100043000.0,62237000.0,-1893000.0,209895135.0
RKLB,2024,2025-02-27,-135944000.0,698448000.0,-106538000.0,941211000.0,476722000.0,223373000.0,87587000.0,210996000.0,18990000.0,466214095.0
RKLB,2025,2026-02-26,-182571000.0,673206000.0,-98867000.0,1184342000.0,692621000.0,339525000.0,44049000.0,244592000.0,51409000.0,481768060.0
RTX,2009,2010-02-11,4224000000.0,15763000000.0,5330000000.0,56837000000.0,24467000000.0,19802000000.0,,55716000000.0,,989000000.0
RTX,2010,2011-02-10,4689000000.0,20066000000.0,6161000000.0,56837000000.0,23194000000.0,17913000000.0,9490000000.0,,,956400000.0
RTX,2011,2012-02-09,3829000000.0,21385000000.0,5353000000.0,55762000000.0,23510000000.0,17732000000.0,10173000000.0,,,928800000.0
RTX,2012,2013-02-07,4373000000.0,21880000000.0,5720000000.0,58493000000.0,25758000000.0,18616000000.0,,,,922700000.0
RTX,2013,2014-02-06,4979000000.0,25914000000.0,6460000000.0,61452000000.0,29610000000.0,23786000000.0,22718000000.0,,,906800000.0
RTX,2014,2015-02-05,5130000000.0,31866000000.0,6605000000.0,89409000000.0,29442000000.0,22800000000.0,19853000000.0,,,906600000.0
RTX,2015,2016-02-11,5721000000.0,31213000000.0,,91206000000.0,31483000000.0,23475000000.0,19575000000.0,,,915100000.0
RTX,2016,2017-02-09,6220000000.0,27358000000.0,,87484000000.0,26706000000.0,22618000000.0,19499000000.0,,,911600000.0
RTX,2017,2018-02-09,7608000000.0,27579000000.0,,87484000000.0,28550000000.0,21906000000.0,23300000000.0,,,883200000.0
RTX,2018,2019-02-07,5055000000.0,29610000000.0,,89706000000.0,32858000000.0,24391000000.0,27093000000.0,57244000000.0,,826100000.0
RTX,2019,2020-02-06,4552000000.0,38446000000.0,,96920000000.0,35503000000.0,31368000000.0,44068000000.0,59837000000.0,,799100000.0
RTX,2020,2021-02-08,5269000000.0,41774000000.0,,139615000000.0,61577000000.0,46594000000.0,40959000000.0,34701000000.0,,810100000.0
RTX,2021,2022-02-11,5537000000.0,72163000000.0,,162153000000.0,43376000000.0,35848000000.0,31576000000.0,45349000000.0,,863900000.0
RTX,2022,2023-02-07,-3519000000.0,73068000000.0,,161404000000.0,42050000000.0,35449000000.0,31351000000.0,56587000000.0,,1357800000.0
RTX,2023,2024-02-05,3864000000.0,72632000000.0,,158864000000.0,42443000000.0,39114000000.0,31289000000.0,64388000000.0,,1508500000.0
RTX,2024,2025-02-03,5197000000.0,59798000000.0,7168000000.0,161869000000.0,48417000000.0,46761000000.0,43638000000.0,67074000000.0,,1485900000.0
RTX,2025,2026-02-06,3195000000.0,60156000000.0,7883000000.0,162861000000.0,51133000000.0,51499000000.0,,,,1435400000.0
SCHW,2009,2010-02-25,2407000000.0,5008000000.0,1746000000.0,51675000000.0,,,883000000.0,4994000000.0,,1222000000.0
SCHW,2010,2011-02-25,1212000000.0,3732000000.0,2000000.0,75431000000.0,,,1512000000.0,5150000000.0,,1157000000.0
SCHW,2011,2012-02-24,787000000.0,4061000000.0,1437000000.0,92568000000.0,,,2006000000.0,4193000000.0,,1160000000.0
SCHW,2012,2013-02-22,454000000.0,5073000000.0,-9000000.0,108553000000.0,,,2001000000.0,4248000000.0,,1194000000.0
SCHW,2013,2014-02-24,864000000.0,6226000000.0,,133637000000.0,,,,4691000000.0,,1229000000.0
SCHW,2014,2015-02-23,928000000.0,7714000000.0,,143642000000.0,,,,4883000000.0,,1275000000.0
SCHW,2015,2016-02-24,1071000000.0,9589000000.0,,154642000000.0,,,,5435000000.0,,1293000000.0
SCHW,2016,2017-02-23,1321000000.0,10381000000.0,,183705000000.0,,,,6058000000.0,,1315000000.0
SCHW,2017,2018-02-22,1447000000.0,11803000000.0,,223383000000.0,,,,6380000000.0,,1327000000.0
SCHW,2018,2019-02-22,1889000000.0,13402000000.0,3603000000.0,243274000000.0,,,,7478000000.0,,1334000000.0
SCHW,2019,2020-02-26,2354000000.0,16421000000.0,-839000000.0,296482000000.0,,,7430000000.0,8618000000.0,,1353000000.0
SCHW,2020,2021-02-24,3507000000.0,18525000000.0,12456000000.0,294005000000.0,,,7430000000.0,10132000000.0,,1361000000.0
SCHW,2021,2022-02-24,3704000000.0,20670000000.0,9325000000.0,294000000000.0,,,13632000000.0,10721000000.0,,1320000000.0
SCHW,2022,2023-02-24,3299000000.0,21745000000.0,6852000000.0,294000000000.0,,,,11691000000.0,,1435000000.0
SCHW,2023,2024-02-23,5855000000.0,56060000000.0,2118000000.0,551772000000.0,,,,18520000000.0,,1897000000.0
SCHW,2024,2025-02-26,7183000000.0,56261000000.0,2057000000.0,493178000000.0,,,,20762000000.0,,1894000000.0
SCHW,2025,2026-02-25,5067000000.0,36608000000.0,19587000000.0,479843000000.0,,,,18837000000.0,,1831000000.0
SHOP,2024,2025-02-11,-3460000000.0,11133000000.0,-136000000.0,11299000000.0,6275000000.0,898000000.0,,5600000000.0,2754000000.0,1266268155.0
SHOP,2025,2026-02-11,132000000.0,8239000000.0,944000000.0,13924000000.0,7254000000.0,1956000000.0,,7060000000.0,3515000000.0,1295511385.0
SMCI,2012,2012-09-13,26915000.0,178622000.0,-2174000.0,464620000.0,369622000.0,140647000.0,27596000.0,,114992000.0,40735000.0
SMCI,2013,2013-09-11,40213000.0,338351000.0,8480000.0,589103000.0,481912000.0,220508000.0,19395000.0,,151104000.0,42396000.0
SMCI,2014,2014-09-15,29853000.0,373543000.0,16467000.0,632257000.0,523192000.0,241664000.0,6533000.0,,165417000.0,44152000.0
SMCI,2015,2015-09-10,21279000.0,469056000.0,13583000.0,796325000.0,654081000.0,310886000.0,3733000.0,,160053000.0,43907000.0
SMCI,2016,2016-08-26,54157000.0,618921000.0,6538000.0,1089809000.0,914415000.0,454107000.0,933000.0,,225545000.0,46512000.0
SMCI,2017,2019-05-17,92555000.0,696469000.0,-46125000.0,1191483000.0,954328000.0,409630000.0,40000000.0,1954353000.0,306584000.0,50094000.0
SMCI,2019,2019-12-19,66854000.0,843495000.0,-96188000.0,1769505000.0,1530878000.0,811557000.0,,,349958000.0,51679000.0
SMCI,2020,2020-08-31,46165000.0,941015000.0,84347000.0,1682594000.0,1421771000.0,605969000.0,0.0,,429994000.0,52151000.0
SMCI,2021,2021-08-27,71918000.0,1065540000.0,262554000.0,1918646000.0,1592761000.0,707635000.0,5697000.0,,495522000.0,51716000.0
SMCI,2022,2022-08-29,84308000.0,1096225000.0,-30334000.0,2241964000.0,1867259000.0,968896000.0,34700000.0,,526210000.0,52838000.0
SMCI,2023,2023-08-28,111865000.0,1425575000.0,122955000.0,3205077000.0,2806315000.0,1470024000.0,147618000.0,,534538000.0,53507000.0
SMCI,2024,2025-02-25,285163000.0,1972005000.0,-440801000.0,3674729000.0,3179426000.0,1374652000.0,,,800001000.0,536155000.0
SMCI,2025,2025-08-28,639998000.0,5417206000.0,663580000.0,9826092000.0,8931960000.0,2345721000.0,,,1283012000.0,559704000.0
SMR,2024,2025-03-03,-25914000.0,93457000.0,-148609000.0,224858000.0,154546000.0,87458000.0,,11804000.0,4487000.0,50763844.0
SMR,2025,2026-02-26,-58362000.0,618695000.0,-183254000.0,544673000.0,471137000.0,89722000.0,,22810000.0,3849000.0,73386018.0
SNDK,2025,2025-08-21,-2143000000.0,12977000000.0,-713000000.0,13506000000.0,3548000000.0,2123000000.0,0.0,6086000000.0,430000000.0,145000000.0
SNDK,2026,2026-08-17,-672000000.0,11439000000.0,-309000000.0,12985000000.0,5086000000.0,1427000000.0,1829000000.0,6663000000.0,1072000000.0,145000000.0
SNPS,2010,2010-12-17,189978000.0,1844166000.0,331088000.0,2938854000.0,1463800000.0,814593000.0,,1336951000.0,1078055000.0,147672000.0
SNPS,2011,2011-12-16,167681000.0,2100182000.0,239159000.0,3286541000.0,1247755000.0,921768000.0,,1360045000.0,1086395000.0,145857000.0
SNPS,2012,2012-12-20,237063000.0,2101300000.0,341036000.0,3368844000.0,1338055000.0,1010320000.0,105000000.0,1380661000.0,1099567000.0,151911000.0
SNPS,2013,2013-12-20,221364000.0,2501686000.0,440316000.0,4147656000.0,1140656000.0,1252639000.0,105000000.0,1535643000.0,1195193000.0,150367000.0
SNPS,2014,2014-12-15,181898000.0,2788277000.0,486068000.0,4358935000.0,1447977000.0,1222919000.0,75000000.0,1756017000.0,1363344000.0,150280000.0
SNPS,2015,2015-12-14,247800000.0,3056170000.0,,4775499000.0,1504735000.0,1386759000.0,45000000.0,1962214000.0,1508662000.0,156601000.0
SNPS,2016,2016-12-12,259124000.0,2788277000.0,,5045739000.0,1468807000.0,1578353000.0,,2057472000.0,1600587000.0,157710000.0
SNPS,2017,2017-12-14,225934000.0,3195146000.0,,5240365000.0,1716938000.0,1714946000.0,0.0,2242211000.0,1723291000.0,158065000.0
SNPS,2018,2018-12-17,266826000.0,3275620000.0,,5396414000.0,1682593000.0,1614109000.0,134063000.0,2422532000.0,1879570000.0,154721000.0
SNPS,2019,2019-12-20,136563000.0,3479152000.0,632482000.0,6145974000.0,1543797000.0,2102415000.0,125535000.0,2724880000.0,2070696000.0,154874000.0
SNPS,2020,2020-12-15,432518000.0,4083013000.0,424399000.0,6405160000.0,1738917000.0,1752453000.0,120093000.0,3121058000.0,2385160000.0,153393000.0
SNPS,2021,2021-12-13,532367000.0,4907404000.0,800513000.0,8030062000.0,2549217000.0,2139922000.0,100823000.0,3360694000.0,2607748000.0,154190000.0
SNPS,2022,2022-12-12,664347000.0,5295137000.0,991313000.0,8752260000.0,2808341000.0,2413484000.0,25094000.0,3685281000.0,2890591000.0,155706000.0
SNPS,2023,2023-12-12,757516000.0,5515725000.0,1492622000.0,9418087000.0,3012669000.0,2774499000.0,20824000.0,,3342416000.0,157340000.0
SNPS,2024,2024-12-19,984594000.0,6147308000.0,1738900000.0,10333131000.0,3430624000.0,2985451000.0,18078000.0,,3717701000.0,156485000.0
SNPS,2025,2025-12-22,1229888000.0,8990702000.0,1703274000.0,13073561000.0,6469666000.0,2650120000.0,15601000.0,,4287171000.0,155195000.0
SOFI,2021,2022-03-01,-239697000.0,-68422000.0,-54733000.0,8563499000.0,,,4798925000.0,4520000.0,,65619361.0
SOFI,2022,2023-03-01,-224053000.0,-339062000.0,-479336000.0,9176326000.0,,,3947983000.0,103331000.0,,73851108.0
SOFI,2023,2024-02-27,-483937000.0,-120115000.0,-1350217000.0,19007675000.0,,,,247718000.0,,526730261.0
SOFI,2024,2025-02-24,-320407000.0,4377329000.0,-7255858000.0,30074858000.0,,,,377096000.0,,900886000.0
SOFI,2025,2026-02-17,-300742000.0,5208102000.0,-7227139000.0,36250951000.0,,,,421454000.0,,945024000.0
SOUN,2022,2023-03-28,-79540000.0,-276353000.0,-66177000.0,49203000.0,27471000.0,87739000.0,,,,67255538.0
SOUN,2023,2024-03-01,-79540000.0,-276353000.0,-66177000.0,37986000.0,17703000.0,38571000.0,18299000.0,,,67255538.0
SOUN,2024,2025-03-11,-116713000.0,-343237000.0,-94019000.0,151122000.0,113542000.0,24223000.0,84312000.0,,,157317695.0
SOUN,2025,2026-03-02,-88937000.0,-36565000.0,-68265000.0,553953000.0,255520000.0,67742000.0,,,,229264904.0
STX,2011,2011-08-17,-3125000000.0,4667000000.0,823000000.0,8247000000.0,5418000000.0,2997000000.0,2173000000.0,,,488000000.0
STX,2012,2012-08-09,1609000000.0,1554000000.0,1932000000.0,9225000000.0,6425000000.0,3463000000.0,2952000000.0,,,514000000.0
STX,2013,2013-08-08,511000000.0,3497000000.0,1264000000.0,10106000000.0,6310000000.0,3396000000.0,,,,467000000.0
STX,2014,2014-08-08,2862000000.0,3495000000.0,3262000000.0,9243000000.0,5412000000.0,2611000000.0,,,,441000000.0
STX,2015,2015-08-12,1838000000.0,2832000000.0,3047000000.0,9492000000.0,5777000000.0,2398000000.0,,,,382000000.0
STX,2016,2016-08-05,1570000000.0,3018000000.0,2558000000.0,9845000000.0,5568000000.0,2343000000.0,,,,347000000.0
STX,2017,2017-08-04,1742000000.0,1593000000.0,2650000000.0,8213000000.0,3533000000.0,2249000000.0,,,,331000000.0
STX,2018,2018-08-03,248000000.0,3018000000.0,1680000000.0,9268000000.0,5041000000.0,2626000000.0,,11160000000.0,,302000000.0
STX,2019,2019-08-02,772000000.0,1593000000.0,1916000000.0,9410000000.0,4310000000.0,3190000000.0,4320000000.0,10771000000.0,,299000000.0
STX,2020,2020-08-07,1182000000.0,1364000000.0,2113000000.0,8885000000.0,4363000000.0,2232000000.0,4253000000.0,11184000000.0,,292000000.0
STX,2021,2021-08-06,2012000000.0,1665000000.0,1761000000.0,8930000000.0,4114000000.0,2722000000.0,4156000000.0,10390000000.0,,285000000.0
STX,2022,2022-08-05,1004000000.0,2162000000.0,1714000000.0,8675000000.0,3779000000.0,2921000000.0,4894000000.0,10509000000.0,,265000000.0
STX,2023,2023-08-04,1314000000.0,1787000000.0,1626000000.0,8944000000.0,4033000000.0,3555000000.0,5062000000.0,10681000000.0,,245000000.0
STX,2024,2024-08-02,1649000000.0,631000000.0,1657000000.0,7556000000.0,2905000000.0,2592000000.0,5388000000.0,,,224000000.0
STX,2026,2026-08-04,335000000.0,-1491000000.0,918000000.0,8023000000.0,3653000000.0,2648000000.0,4995000000.0,,,212000000.0
STX,2027,2025-08-01,-529000000.0,109000000.0,942000000.0,7739000000.0,3332000000.0,3099000000.0,5195000000.0,,,207000000.0
SYM,2022,2022-12-09,-109521000.0,7184000.0,-124307000.0,280535000.0,260420000.0,336972000.0,,92086000.0,-18930000.0,54086381.0
SYM,2023,2023-12-11,-6863000.0,7184000.0,109567000.0,631263000.0,605398000.0,522957000.0,,251913000.0,10447000.0,54086381.0
SYM,2024,2024-12-04,-6863000.0,82000.0,-148247000.0,1050710000.0,991795000.0,1025459000.0,,593312000.0,99647000.0,54086381.0
SYM,2025,2025-11-24,-23866000.0,197233000.0,230794000.0,1578552000.0,1355537000.0,1017146000.0,,1176891000.0,189739000.0,64338580.0
T,2010,2011-03-01,-2625000000.0,115256000000.0,33610000000.0,268312000000.0,25187000000.0,36951000000.0,64720000000.0,123443000000.0,,5958000000.0
T,2011,2012-02-24,12138000000.0,96364000000.0,34405000000.0,269391000000.0,20854000000.0,34854000000.0,58971000000.0,122513000000.0,,5924000000.0
T,2012,2013-02-22,19864000000.0,101989000000.0,35222000000.0,270442000000.0,22985000000.0,30892000000.0,,124280000000.0,,5938000000.0
T,2013,2014-02-21,3944000000.0,111950000000.0,34743000000.0,272315000000.0,22706000000.0,31787000000.0,,126723000000.0,,5950000000.0
T,2014,2015-02-20,7264000000.0,105797000000.0,39176000000.0,277787000000.0,23196000000.0,34995000000.0,,127434000000.0,,5821000000.0
T,2015,2016-02-18,18418000000.0,95653000000.0,34796000000.0,296834000000.0,33606000000.0,37282000000.0,,128752000000.0,,5385000000.0
T,2017,2018-02-20,13345000000.0,90270000000.0,35880000000.0,403821000000.0,38369000000.0,50576000000.0,,146801000000.0,,5646000000.0
T,2018,2019-02-20,12976000000.0,123640000000.0,38442000000.0,444097000000.0,79146000000.0,81389000000.0,,163786000000.0,,6189000000.0
T,2019,2020-02-20,29450000000.0,124110000000.0,38010000000.0,531864000000.0,51427000000.0,64420000000.0,,160546000000.0,,6183000000.0
T,2020,2021-02-25,19370000000.0,142007000000.0,43602000000.0,551669000000.0,54761000000.0,68911000000.0,,170756000000.0,,6806000000.0
T,2021,2022-02-16,13903000000.0,193884000000.0,48668000000.0,525761000000.0,52008000000.0,63438000000.0,,181193000000.0,,7348000000.0
T,2022,2023-02-13,-5176000000.0,201934000000.0,,551622000000.0,170768000000.0,106230000000.0,,143050000000.0,,7466000000.0
T,2023,2024-02-23,20081000000.0,179240000000.0,,402853000000.0,33108000000.0,56173000000.0,,134038000000.0,,7503000000.0
T,2024,2025-02-12,-8524000000.0,183855000000.0,,407060000000.0,36458000000.0,51127000000.0,,120741000000.0,,7587000000.0
T,2025,2026-02-09,14400000000.0,106457000000.0,38314000000.0,394795000000.0,31168000000.0,46872000000.0,,122428000000.0,,7258000000.0
TDG,2022,2022-11-10,699000000.0,-2916000000.0,1213000000.0,19315000000.0,7030000000.0,1663000000.0,,5103000000.0,2647000000.0,57300000.0
TDG,2023,2023-11-09,680000000.0,-3773000000.0,913000000.0,18107000000.0,5649000000.0,1426000000.0,,4798000000.0,2513000000.0,58400000.0
TDG,2024,2024-11-07,866000000.0,-1984000000.0,948000000.0,19970000000.0,6738000000.0,1579000000.0,,5429000000.0,3099000000.0,58200000.0
TDG,2025,2025-11-12,1298000000.0,-6290000000.0,1375000000.0,19970000000.0,10029000000.0,6339000000.0,,6585000000.0,3842000000.0,57200000.0
TER,2010,2011-03-01,-394227000.0,1229174000.0,163935000.0,1235337000.0,762292000.0,283357000.0,141100000.0,1107042000.0,498192000.0,170593000.0
TER,2011,2012-02-29,-133837000.0,709719000.0,121865000.0,1810355000.0,1176618000.0,363704000.0,150182000.0,777425000.0,299446000.0,173604000.0
TER,2012,2013-03-01,384820000.0,664579000.0,566286000.0,2188639000.0,1099887000.0,373684000.0,159956000.0,1566162000.0,857583000.0,226807000.0
TER,2013,2014-02-28,369873000.0,1122188000.0,274855000.0,2188639000.0,1236061000.0,297828000.0,171059000.0,1429061000.0,711823000.0,226820000.0
TER,2014,2015-02-27,217049000.0,1505060000.0,,2429345000.0,1440277000.0,475632000.0,,1656750000.0,886037000.0,230246000.0
TER,2015,2016-02-29,164947000.0,1778355000.0,,2629824000.0,1243846000.0,291551000.0,,1427933000.0,808801000.0,235599000.0
TER,2016,2017-03-01,81272000.0,1985094000.0,,2538520000.0,1259968000.0,372857000.0,,1647824000.0,878808000.0,222550000.0
TER,2017,2018-03-01,206477000.0,2078980000.0,,2548674000.0,1623803000.0,372696000.0,,1639578000.0,915643000.0,213321000.0
TER,2018,2019-03-01,-43421000.0,1965786000.0,455197000.0,2762493000.0,2270281000.0,454336000.0,,1753250000.0,958608000.0,202578000.0
TER,2019,2020-03-02,257692000.0,1828659000.0,626495000.0,3109545000.0,1732482000.0,476287000.0,,2136606000.0,1221453000.0,201641000.0
TER,2020,2021-02-22,451779000.0,1953646000.0,476881000.0,2706606000.0,1658884000.0,539029000.0,,2100802000.0,1220394000.0,192605000.0
TER,2021,2022-02-23,467468000.0,1522354000.0,578750000.0,2787014000.0,2415434000.0,700871000.0,,2294965000.0,1339829000.0,179459000.0
TER,2022,2023-02-22,784147000.0,1480158000.0,868935000.0,3652346000.0,2576227000.0,805120000.0,,3121469000.0,1785741000.0,183042000.0
TER,2023,2024-02-22,1014589000.0,2207018000.0,1098366000.0,3809425000.0,2257915000.0,746263000.0,,3702881000.0,2206656000.0,183625000.0
TER,2024,2025-02-20,715501000.0,2562444000.0,577923000.0,3501252000.0,2162035000.0,659951000.0,,3155045000.0,1867151000.0,169734000.0
TER,2025,2026-02-19,448752000.0,2451294000.0,585231000.0,3486824000.0,1816397000.0,624579000.0,,2676298000.0,1536748000.0,164304000.0
TSLA,2017,2018-02-23,-888663000.0,4752911000.0,,22664076000.0,6259796000.0,5827005000.0,,4046025000.0,923503000.0,128202000.0
TSLA,2018,2019-02-19,-674914000.0,4237242000.0,-123829000.0,28655372000.0,6570520000.0,7674670000.0,,7000132000.0,1599257000.0,144212000.0
TSLA,2019,2020-02-13,-1962000000.0,4923000000.0,-61000000.0,29740000000.0,8307000000.0,9993000000.0,,11759000000.0,2223000000.0,166000000.0
TSLA,2020,2021-02-08,-976000000.0,6618000000.0,2098000000.0,34309000000.0,12103000000.0,10667000000.0,,21461000000.0,4042000000.0,853000000.0
TSLA,2021,2022-02-07,-862000000.0,22225000000.0,2405000000.0,52148000000.0,26717000000.0,14248000000.0,,24578000000.0,4069000000.0,887000000.0
TSLA,2022,2023-01-31,721000000.0,30189000000.0,5943000000.0,62131000000.0,27100000000.0,19705000000.0,,31536000000.0,6630000000.0,3249000000.0
TSLA,2023,2024-01-29,5519000000.0,44704000000.0,11497000000.0,82338000000.0,40917000000.0,26709000000.0,,53823000000.0,13606000000.0,3386000000.0
TSLA,2024,2025-01-30,12556000000.0,62634000000.0,14724000000.0,106618000000.0,49616000000.0,28748000000.0,,81462000000.0,20853000000.0,3475000000.0
